Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
2004-08-25,0.33495226930162453,0.6503900063673181,0.004805151122002787,0.7859812386278339,0.7660516548630875,0.703257,1.2078069999999999,0.14498426920679108,0.03803141775420675,0.2713262426741915,1.79121,0.0008632969309794105,0.029577048210588583,0.009093579296466144,0.08753271535236294,0.13183828715697324,0.14904684542351662,0.6469999999999999,0.5840012848028265
2004-08-26,0.33444816053511706,0.6503379806485431,0.004815100154083205,0.7866366171478917,0.7643010276027316,0.701145,1.2101259999999998,0.14503683935719672,0.03787764007151299,0.2679384813246879,1.792915,0.0008653887759075765,0.029669188547693223,0.00913215321561379,0.0875771773875728,0.1323985992228202,0.15085800490288515,0.6483150000000001,0.5837626421097182
2004-08-27,0.3348961821835231,0.6487608667445179,0.004794553387351968,0.7803233660028716,0.7616871370084738,0.70184,1.200328,0.14368435421067,0.03768884466731114,0.26872329562249747,1.7866149999999998,0.0008669267446900737,0.029647198339756896,0.009136366667976212,0.08740876709934006,0.13165083565367933,0.14839987831209978,0.65029,0.5839330812688865
2004-08-30,0.3359650596337981,0.6496459429610861,0.004800537660217944,0.7825981475901846,0.7589873590655348,0.6968620000000001,1.205325,0.14378558693276586,0.03772417591537713,0.26966170938557577,1.791203,0.0008662883874041669,0.0297000297000297,0.009117515659333145,0.08723872003349967,0.1320676846884028,0.14840978910968966,0.64644,0.5836178470337623
2004-08-31,0.3377807802736024,0.6543962997815626,0.004860031104199067,0.7904669683615596,0.7615769211729808,0.702417,1.218334,0.14566854579090735,0.0382302454764062,0.27250926531502073,1.797427,0.0008666262241095417,0.029673590504451043,0.009176062955132722,0.08733624454148471,0.1333786820852423,0.1497028398628722,0.65332,0.5847183850078206
2004-09-01,0.33772374197906113,0.6534452902930702,0.004873056868573656,0.7948019949530073,0.7646107557795015,0.7003820000000001,1.219341,0.14615823090077318,0.03829671529072952,0.27281407720638384,1.788885,0.000869187309865276,0.029722098380145643,0.009150244265770675,0.08696181506700408,0.133576442458608,0.15035672132133487,0.65241,0.5861836513379642
2004-09-02,0.3368137420006737,0.6498751914694784,0.004862394242925216,0.7936318976532305,0.7689379813071177,0.693295,1.217279,0.14639573695613983,0.038359737619394686,0.2738225629791895,1.7844849999999999,0.0008677166037572129,0.029642804209278197,0.009144470750038635,0.08642295393656556,0.1334320730674032,0.15159094698864584,0.64472,0.5872783758229237
2004-09-03,0.3382377811601556,0.6505266663891086,0.004826487764853516,0.7870916961826053,0.768813835573785,0.68942,1.204799,0.14487084763932953,0.037937706286277934,0.27192386131883073,1.771315,0.0008679802100512108,0.02971768202080238,0.009067605345172,0.08654636721623611,0.13210126883268714,0.14931724688860187,0.64491,0.5869888061234673
2004-09-06,0.34025178632187825,0.6512112529304506,0.004827885868778062,0.7876589594237488,0.7699385204091453,0.6898249999999999,1.205597,0.1447157059955717,0.03807275703870096,0.2738638075285161,1.774945,0.0008659508139937652,0.02977963073257892,0.009093703337934748,0.08632373125695986,0.132041962935821,0.15004651441947003,0.6452600000000001,0.5864191196089757
2004-09-07,0.3412969283276451,0.6535947712418301,0.004847309743092583,0.7898738176576291,0.7759908433080489,0.69252,1.2102950000000001,0.14509365795621074,0.038015586390420075,0.27434842249657065,1.769025,0.0008673779165582444,0.029669188547693223,0.009153929736266131,0.0857971412392539,0.13293718053533804,0.15009268223127784,0.644165,0.5886456147373316
2004-09-08,0.3412969283276451,0.6580510239602958,0.004853897679836908,0.7944578619550019,0.7746983518292564,0.6945939999999999,1.218038,0.146181733130628,0.03832225181551668,0.2765035572182636,1.781795,0.000869187309865276,0.02975304968759298,0.009155731671140768,0.08588482844505518,0.13365499635790135,0.14985875812047147,0.650375,0.5891450033139406
2004-09-09,0.3412386964681795,0.6603174938573964,0.004855193843614207,0.7945967421533572,0.7765271376821442,0.68626,1.2226439999999998,0.14742087184703612,0.038398697516180254,0.2776659401074567,1.783755,0.0008714596949891067,0.029722098380145636,0.00913903859141826,0.08598674084456176,0.13416785740640114,0.14937970079245932,0.65041,0.5884776084269994
2004-09-10,0.34088972217487645,0.6576351440220966,0.004878643737041103,0.7952317901860445,0.7741286214704574,0.693245,1.225844,0.14670715784223112,0.03868023053417398,0.2781834619931845,1.7935050000000001,0.0008711560240439062,0.029726516052318668,0.009136608746658286,0.08601410631343541,0.1347572684701681,0.1518303144405812,0.65258,0.589139796982426
2004-09-13,0.33967391304347827,0.6549916586812268,0.004895122010916122,0.794382129579613,0.767948885322193,0.694705,1.225349,0.1465587993903154,0.03883578095842824,0.27812156693690815,1.792117,0.0008718015779608561,0.02969121140142518,0.00910023269294996,0.08605259534627566,0.13467560014814317,0.15185452336661479,0.654315,0.5894314933246884
2004-09-14,0.3404255319148936,0.65682868659879,0.004899559039686428,0.7942496326595448,0.7725258892738642,0.6999019999999999,1.224563,0.14607923337618323,0.038957497370368924,0.27961078179174587,1.7911000000000001,0.0008721437292865866,0.029735355337496282,0.009133896529393335,0.08601040725927837,0.13448723379933158,0.15315812044354593,0.6591750000000001,0.5917369847450206
2004-09-15,0.3404834865509023,0.6546571985778227,0.004873650607987914,0.7871877324663772,0.7707960781895543,0.6931670000000001,1.214781,0.1447010476355849,0.03860131977912325,0.2787611852925599,1.772265,0.0008714217245435929,0.029810702042033087,0.009103761947549586,0.08635951465952761,0.1330486093094112,0.15130767659497205,0.654625,0.5911632911242743
