Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
2006-01-18,0.4530857327865314,0.7587511554559043,0.2898063058733058,0.7767739606434485,0.8528659649871904,0.7467119999999999,1.2126979999999998,0.1356789871987392,-0.009508914891825919,0.313332426223853,1.762865,-0.448992087889936,-0.8488696572549264,-0.4448156752062527,0.1283449866550569,0.11155724622619448,0.17890647805393972,0.68366,0.6117595726731702
2006-01-19,0.4612585246188891,0.7593642272557095,0.2748063058733058,0.775073896852602,0.8581253419537761,0.746555,1.212095,0.13614939418296568,-0.007869902258173245,0.31302783852371696,1.7594100000000001,-0.44898063200815497,-0.8188812820911778,-0.4333374913374914,0.12715653249595585,0.1118165976178146,0.18073335233177992,0.67657,0.6122605106487449
2006-01-20,0.4611467108439022,0.7590149547257352,0.26984191158669446,0.7795762419683435,0.8664201575294934,0.74735,1.216002,0.1375584445245823,-0.007838958006029462,0.31474001008128033,1.770905,-0.49898652072565114,-0.8288619025377549,-0.43332622083441763,0.12531548905829257,0.11294092393078681,0.17927789342214823,0.677455,0.6125501627564182
2006-01-23,0.4640660168365087,0.7649142897019993,0.26492562309132106,0.791689864692773,0.8693270191470844,0.752911,1.233595,0.13977687151863866,-0.010909553152066181,0.3187625175539385,1.787436,-0.4989811512990321,-0.8787343671835919,-0.45945721279944046,0.12747666034155597,0.11465561955624216,0.18113054228480432,0.682442,0.6150618625516434
2006-01-24,0.4657293618920125,0.766467009063444,0.28491207387759115,0.7893668741569468,0.8664534115554784,0.751305,1.23043,0.1399920988277011,-0.008750363769426145,0.32055820785308375,1.785245,-0.5489749897498976,-0.8687304565353346,-0.44717399650959866,0.1260471663967997,0.11462580940138092,0.17945816760184602,0.68081,0.614693802317697
2006-01-25,0.46413352639786143,0.7663723460521346,0.2749212598425197,0.7870340800506249,0.8685858383337682,0.752805,1.2268679999999998,0.13955142109427301,-0.00824179175498551,0.3205819495744339,1.784545,-0.5489676886548983,-0.8287196972066689,-0.4384599447036461,0.12582937595129376,0.11424132155104194,0.17875291759649556,0.6866,0.6141393172384061
2006-01-26,0.46563167339614175,0.7660495412227009,0.2598642864091838,0.7840608150161505,0.8692212796971542,0.751105,1.223533,0.13925101497906558,-0.0043333869790996085,0.3185514104282341,1.780575,-0.5989680082559339,-0.7487245887283418,-0.41300893470790373,0.12357892906483732,0.11560329671055239,0.17668069485414617,0.68213,0.6133170919151553
2006-01-27,0.4662886877828054,0.764862009063444,0.23981718772580568,0.775080548633284,0.8690631404210893,0.749133,1.212043,0.13827458924318897,-0.0032594777108176237,0.3166325496940684,1.7678690000000001,-0.5489699217140503,-0.7487314342891092,-0.4024712153518124,0.12206250897773521,0.11520644601129706,0.1747736632212908,0.67959,0.6129383469500584
2006-01-30,0.4678774011299435,0.7628245026375282,0.22979915534865863,0.773315777000777,0.8710466288803628,0.74783,1.2109420000000002,0.13690330716155127,-0.00393050529990209,,1.768795,-0.5489699217140503,-0.7487314342891092,-0.40379804455024654,0.12275258979386867,0.11478118257044098,0.17566707067733126,0.6792999999999999,0.6126370202640467
2006-01-31,0.46647956600361673,0.7651531802237678,0.24982439212659205,0.7788326134585289,0.8765188834781082,0.7581450000000001,1.217551,0.1387008181804509,-0.003653637611530536,0.31701247021445594,1.779085,-0.5489581922552013,-0.7487314342891092,-0.40277121535181243,0.12314142156862745,0.11580230566534915,0.1765846058605035,0.68493,0.6150728113440198
2006-02-01,0.464138202247191,0.7648162897019992,0.2497934042757166,0.7717692431761786,0.8755760079761592,0.75215,1.208138,0.13763843075176968,-0.004161204962106778,0.3144288258471237,1.774105,-0.5489606070055089,-0.7487314342891092,-0.4055304480392987,0.12070229445506692,0.11424315960912051,0.1757844262295082,0.682525,0.6121092969756456
2006-02-02,0.464234575662326,0.7628765026375283,0.23981834827021298,0.7743834758422158,0.8727426568233444,0.752755,1.21185,0.1387279675677302,-0.004125323106911306,0.31479667676672035,1.780515,-0.49897161661867545,-0.7487314342891092,-0.40696046923791035,0.12007892906483732,0.11423121224744844,0.1768907980818351,0.6883849999999999,0.6108000208103808
2006-02-03,0.46848868778280545,0.7626806685499059,0.2397980040303234,0.768824034376207,0.8719700279329609,0.748749,1.2045329999999999,0.1376908689733579,-0.004239931538689096,0.3139821707378494,1.762505,-0.4989692315621296,-0.7588395861897046,-0.40908674070334844,0.12039890501558137,0.1134642679386147,0.17640338013349555,0.686015,0.6106327632625589
2006-02-06,0.47516444495518273,0.7620366413248024,0.23477372541531413,0.7646001874615856,0.871284799389446,0.741559,1.198418,0.1369696747894909,-0.004805371274625353,0.31222823514681025,1.747605,-0.4489616862215762,-0.768835701819995,-0.40960087350915503,0.12032514941429596,0.11220267077555215,0.1757001638001638,0.679635,0.6122719325153374
2006-02-07,0.4722167769915544,0.7606128009015778,0.2397778308647874,0.7668053833115032,0.8659917446900737,0.739555,1.199413,0.1371090732871095,-0.0055184718723761544,0.3125071069123269,1.7436150000000001,-0.39896720888200365,-0.758905472636816,-0.4060311653116532,0.12028746346832657,0.11240376698229725,0.17353221302998967,0.677835,0.6128997297961188
2006-02-08,0.4736983987556044,0.7607938009015778,0.22975714761429047,0.7653191556444171,0.8693112796971543,0.738565,1.197408,0.13720686921667088,-0.004965531736023536,0.3115218945263684,1.741635,,-0.7590852320153337,-0.4073618935110961,0.12077578117580016,0.11285750886239121,0.17419578810950917,0.6763549999999999,0.6113951985537444
2006-02-09,0.4769294930875576,0.7606648009015777,0.23977988623870752,0.766044433497537,0.8718376618956188,0.739355,1.2000899999999999,0.13715577829485115,-0.0052488592191989245,0.3156657263117919,1.7410849999999998,,-0.7491538912366206,-0.4082846166792898,0.12029164006441714,0.11309739243385766,0.176257556138338,0.677245,0.611893800981294
2006-02-10,0.47794168401572973,0.7606748009015778,0.2547395611166406,0.7612353629618297,0.8658714583513911,0.73676,1.1919819999999999,0.13510602955897075,-0.005521996473847705,0.31404198954857393,1.744295,,-0.7590018598884067,-0.4052189551352726,0.11962937595129375,0.11192870434359722,0.17514918500407498,0.676712,0.6133670919151553
2006-02-13,0.478070155128502,0.7620886413248025,0.2397346243075612,0.7615280379553107,0.8642517410675665,0.7367549999999999,1.192563,0.1350205453690644,-0.00572999330879892,0.31224903819661864,1.742325,,-0.7588133478871043,-0.40400526673462456,0.11921548905829257,0.11123314134792847,0.1747165822620439,0.675722,0.6122981831573779
2006-02-14,0.4830268475210477,0.7626486685499059,0.2297337278106509,0.7610063841095052,0.8656461265164643,0.741555,1.193455,0.1343743083813929,-0.006184665443016844,0.3134869062961682,1.736415,,-0.7490162664601084,-0.40308573861217534,0.11923842641042717,0.1117912722763417,0.1756386549134835,0.675172,0.6129276057030482
2006-02-15,0.4843133817670494,0.7585393237167478,0.23973529690311585,0.758960158633313,0.8623101532153646,0.737555,1.1904409999999999,0.13426939897903958,-0.006832719279882785,0.31418929156687253,1.740705,,-0.7490890544341752,-0.40461679674245,0.11887666034155597,0.11146288144231382,0.17685363444824864,0.672175,0.6122858602909581
2006-02-16,0.48708979206049147,0.7610386413248025,0.23473059274327074,0.7595340036632832,0.8629912543192813,0.7384600000000001,1.191516,0.13551662762776034,-0.007011997645871862,0.3147062361856647,1.7398150000000001,,-0.7791377075489168,-0.4184973216563218,0.11991711592225412,0.1108714734118781,0.17788550332022862,0.668105,0.6099838122898197
2006-02-17,0.48499898799717583,0.7659029057175313,0.22973866274937213,0.7594025314765357,0.8684934334521428,0.73856,1.195316,0.1360136775777656,-0.006724853788866912,0.3164010463306977,1.741905,,-0.7491224603223615,-0.4209368991198375,0.11909920486659961,0.11108131926154943,0.1790061352142667,0.6665249999999999,0.6107823930080206
2006-02-20,0.4865550177095631,0.767844821496392,0.23974203338391503,0.7609929117602079,0.8709285777177229,0.74076,1.195818,0.1366230055658627,-0.006984958615184236,0.3155360081053698,1.744416,,-0.7591310387405464,-0.40504334038054973,0.11940012262415696,0.11174247794380131,0.17820987903560806,0.66892,0.6124608602909581
2006-02-21,0.47588051708217916,0.7665511728320195,0.23971453491113104,0.7605354546843955,0.8711005985700584,0.73836,1.193006,0.13657009927396652,-0.007535883728700302,0.313020351758794,1.746205,,-0.7592127705427789,-0.4076761098475276,0.11861074324968991,0.11123423082779274,0.17738046166529267,0.660975,0.612359866846659
2006-02-22,0.4833714619336758,0.7638440090634441,0.2546917519001595,0.7592528898382668,0.8699807328456983,0.7357729999999999,1.19309,0.1359539422182178,-0.007727703604806416,0.3124885966012416,1.7432040000000002,,-0.7693627450980393,-0.40706402901974015,0.11954292265800412,0.11149558169103624,0.17697383605154451,0.6573720000000001,0.6115601985537443
2006-02-23,0.4895133817670494,0.7650793943086355,0.2547063253012048,0.7604720627340108,0.8665126886383347,0.738335,1.194168,0.13661294030404156,-0.005490780619111707,0.31323631790744466,1.752405,-0.42896426721905745,-0.8892902988053927,-0.4028624775890037,0.11874706331045004,0.11125033247887109,0.176002846893479,0.65994,0.6140467478924374
2006-02-24,0.4902989249824725,0.7652542710068131,0.25470898474288944,0.7550208972218005,0.8692341404210893,0.739127,1.189378,0.13466869976847412,-0.011685338251320315,0.3143319580309246,1.7451850000000002,-0.44896523178807946,-0.9092175090808349,-0.44864348421322836,0.12059709038874314,0.10874536337062797,0.1775592121649079,0.6613450000000001,0.6147338809465123
2006-02-27,0.488280565288484,0.7685976326034063,0.264692412369199,0.7516843339381568,0.8760303034023149,0.73631,1.1869200000000002,0.13378827968399953,-0.015768691627926455,0.313129969178513,1.739645,-0.4989678484801569,-0.8891833590138676,-0.47779636926783103,0.12205172528993462,0.10694184952978059,0.17614686615446826,0.65772,0.6147828197226501
2006-02-28,0.4922206498704968,0.7707770076103501,0.2547078762770114,0.7579400322383965,0.8788945970792645,0.74194,1.194348,0.13469644921307686,-0.013730164072360114,0.313359861373661,1.754325,-0.49897013388259526,-0.8891862077465874,-0.4607621836399758,0.12092895314438401,0.10832432073802604,0.17573791570148867,0.6602650000000001,0.61500980364959
2006-03-01,0.4932355950635964,0.7734697786259541,0.24470477534697718,0.7572697049866769,0.8798143086745926,0.74416,1.193488,0.1354641277057242,-0.012244318277399281,0.3141312361856647,1.7491329999999998,-0.4989675287801352,-0.8690153064386194,-0.44768821908370654,0.119788183337312,0.10873432519669154,0.17601396611818107,0.66326,0.6164587757246152
2006-03-02,0.49608517110266154,0.7762783241273494,0.2547379891973846,0.7664997511172753,0.8829455894829873,0.74786,1.206206,0.13671155218421133,-0.012098859219198926,0.31616344350866044,1.755355,-0.49896822121337187,-0.8690402476780186,-0.4479644214162348,0.11927758528987159,0.10983691226863353,0.1771555300746953,0.666875,0.6181170766466325
2006-03-03,0.49482969031158247,0.7742359410864577,0.2597317119333775,0.7666085141800246,0.8803275484666901,0.7446699999999999,1.20601,0.13740041387613816,-0.011893261245310066,0.3143656743774491,1.7548549999999998,-0.49897050496731354,-0.8691281797974809,-0.44861483516483514,0.11907159069415546,0.1098606890054489,0.17554041287897204,0.6640619999999999,0.615513489663684
2006-03-06,0.4872661853749418,0.7697758014756219,0.2797198753952896,0.7655622080221727,0.8764119359592947,0.739745,1.204052,0.13702725675859054,-0.016007143157806124,0.3119195555241771,1.750038,-0.5489743063746859,-0.9291966485953671,-0.486795152236775,0.12050753877149417,0.10876620613097057,0.17500711128967458,0.655565,0.6125374439599581
2006-03-07,0.4840994206257242,0.7602790431519699,0.2646620046620047,0.7572256457016676,0.8686702173913045,0.732771,1.1907640000000002,0.1353341837114169,-0.014657185381180757,0.30687530780386957,1.736629,-0.5489761441589025,-0.9092506380492605,-0.47311967435549523,0.11964348054088475,0.1075002399919584,0.17366954645009675,0.64688,0.6112326459954653
2006-03-08,0.4800155963302752,0.7458913856290952,0.24961084470675027,0.7602556840938622,0.8638376807333102,0.733598,1.1944929999999998,0.13531711771961893,-0.013215217570803399,0.30443493570116353,1.738115,-0.5489817219082532,-0.8792534743573976,-0.4583153572034617,0.11929402545061016,0.10838999016108077,0.17183447444398617,0.650655,0.6111700980392157
2006-03-09,0.48453469010175765,0.7492704500370096,0.269625560849253,0.7571367478684531,0.860293091629349,0.73405,1.193525,0.1335185998189293,-0.014090630182421224,0.30561080322828593,1.7370649999999999,-0.5489818774180412,-0.8792440179614935,-0.4622376152999915,0.1222027300378809,0.10877622255962548,0.17236254980079682,0.64518,0.6119342969756456
2006-03-10,0.48958003555888263,0.7527212959767978,0.21959685575066654,0.7546214426727411,0.8603452607871845,0.731258,1.193923,0.13491167318660974,-0.014533557672395947,0.3037454527396632,1.7272619999999999,-0.5989796959493929,-0.8792364486556329,-0.4663923995291744,0.12097775843837438,0.10686321674239153,0.17367835209826,0.6399119999999999,0.6125883469500584
2006-03-13,0.4891255213458925,0.7516740203475419,0.28453617600362896,0.7576701219512196,0.8626174380343726,0.73448,1.198466,0.13642760846719712,-0.019818114020550212,0.3027687540014024,1.7330409999999998,-0.5989804241435562,-0.9392269817823732,-0.4978853248064625,0.12084009324009325,0.10823682283293781,0.17403072589937268,0.64091,0.6136210268873439
2006-03-14,0.49052018106374956,0.7577152892611427,0.23957833531727865,0.7632275253300584,0.8637476807333102,0.736818,1.203911,0.1375568036519353,-0.01703271927988278,0.3063775458022331,1.746821,-0.5989765109257459,-0.919166255550074,-0.4775908100748809,0.11945926758452749,0.10936807361664509,0.17418128866393512,0.64126,0.614808802317697
2006-03-15,0.49075680389469206,0.7584425649764063,0.3196148876274863,0.7677573282383819,0.8653809118080221,0.738615,1.2093530000000001,0.13855233309621467,-0.014876130442091108,0.3099806416377992,1.747905,-0.5989742537696173,-0.8891300858183615,-0.46227920927062033,0.11827348068375106,0.11028657921161719,0.17410177435500016,0.64505,0.6163323981956373
2006-03-16,0.49163689687795653,0.7674916185058779,0.24969087156393657,0.7712871180119407,0.8666486786395974,0.737443,1.2202279999999999,0.13997044834307992,-0.011913760054766395,0.31450587211142766,1.7579200000000001,-0.5989744115686375,-0.8791748096544496,-0.46244128723040057,0.11801435011269722,0.11263467200833821,0.17409372370039491,0.6390049999999999,0.6164751721367204
2006-03-17,0.48930979284369114,0.7634822897019993,0.2596770497170385,0.7711587984496123,0.8626764380343727,0.72726,1.221243,0.14064209882770112,-0.012488784728140453,0.31431054655870444,1.757045,-0.5989703459637562,-0.8891586479151247,-0.49086963838784853,0.1193361130576968,0.11312795724217238,0.17418211883227655,0.633347,0.6171203050365053
2006-03-20,0.4857894100130281,0.7602496699211416,0.24463628355510222,0.7703583426291735,0.8619866845012082,0.7197389999999999,1.219198,0.13981516380273284,-0.016071497161879562,0.31092723615415924,1.757174,-0.6489658738366081,-0.9491538912366205,-0.47769932914767355,0.11895482148660569,0.11137189811438691,0.17174779737431145,0.622995,0.6177903010965863
2006-03-21,0.47952333563695,0.7535152959767978,0.22456454263282818,0.7638191551459295,0.8581791673827118,0.71597,1.211225,0.1392236460995497,-0.015484532252617367,0.30771573982832884,1.747576,-0.6489673688558447,-0.9392260347745807,-0.48227557752962236,0.11849563914626839,0.11065555653094421,0.17070641227380015,0.621537,0.6165762458266353
2006-03-22,0.48196635722242853,0.7540816381236038,0.21456162758872366,0.7620511048115232,0.8565979331046313,0.71868,1.210157,0.13957799358652867,-0.014185870709623079,0.30638963474827247,1.747968,-0.6789728841413312,-0.9192818086871046,-0.4665500683994528,0.11775740532985123,0.11122059560561634,0.1713715871430157,0.624755,0.6169454763377668
2006-03-23,0.48122028127313105,0.75408895716946,0.19952714020553217,0.7552817679222358,0.8573540987124464,0.714087,1.199543,0.13761930313536552,-0.015248582151793165,0.3044915976948072,1.735888,-0.698974884674526,-0.9193072649703816,-0.47131895513527267,0.11692123780292271,0.10993009780060715,0.1709652660289351,0.6220699999999999,0.6154696599395173
2006-03-24,0.4818773969430291,0.7556117692020602,0.21456308464522017,0.7587146937218705,0.854773031664527,0.7092849999999999,1.205838,0.13838669807189988,-0.014771996473847707,0.30722179537157357,1.743201,-0.7489790709545686,-0.9193843186480116,-0.46988646347692836,0.11697516670498964,0.11064627006001906,0.17229338869370808,0.607815,0.6153684896636841
2006-03-27,0.4768104104563174,0.7494106089530153,0.2245116174148432,0.7600686797066014,0.854763031664527,0.70502,1.203578,0.1392258878645912,-0.013214245575777904,0.3039756449490467,1.7470839999999999,-0.748975042279506,-0.8892978416382672,-0.45183175391997255,0.11675086688323538,0.11095596830940704,0.17174303133666996,0.6048549999999999,0.6160033788374822
2006-03-28,0.46353211499888564,0.7480463000739097,0.19951711988436174,0.7598535688101421,0.852898044573478,0.70433,1.2024,0.1395030522816561,-0.011886224724745674,0.3025401739209893,1.744175,-0.698976248976249,-0.8593251533742331,-0.44032111243004923,0.11603064626004815,0.11095163842097179,0.17135898965791568,0.602027,0.6145818558575215
2006-03-29,0.46926726862302487,0.7467753271331562,0.1995160998961297,0.7598036336565626,0.8525057834769992,0.707329,1.205024,0.1397545264046553,-0.009794120605120908,0.30280016614334054,1.735166,-0.6989745693191141,-0.8293185653361151,-0.4261103149673148,0.11536592051164915,0.11104170653907494,0.17084697222885334,0.6043120000000001,0.6147738407941794
2006-03-30,0.4742130951293064,0.7493461908114116,0.21958421197396166,0.7673473659853453,0.8615800940141453,0.7144,1.2192,0.14093214127630996,-0.011623255417890749,0.30714547337826975,1.7475019999999999,-0.6489754623226269,-0.8692591454042422,-0.5328777569456281,0.11680386603834013,0.11169937265554261,0.17391954972465176,0.611487,0.6160760395427866
2006-03-31,0.4792072088724584,0.7526459185570844,0.19959073589496396,0.7630438019634913,0.8549945347941454,0.715893,1.21409,0.14108323415423113,-0.011678693060876967,0.3069734857849196,1.7386949999999999,-0.6789707698641416,-0.8791919036322746,-0.5188023793337865,0.11720500698478052,0.11071805689272282,0.1740296951021732,0.614255,0.6169968811881188
2006-04-03,0.4841242209036117,0.7530252959767978,0.19961744470609966,0.7627347788085563,0.8529430445734779,0.715295,1.215988,0.14293054381689752,-0.011437883959044375,0.3070167954861648,1.740395,-0.6489698686582539,-0.949308206985452,-0.5030038232795242,0.11717014608968154,0.11143555790778129,0.17529737264143225,0.60798,0.6172067809618121
2006-04-04,0.4846012751394683,0.7587112617172853,0.2246129716763539,0.7707134521503294,0.8590481200550395,0.719955,1.22797,0.14328806339617942,-0.015907775577841864,0.30621596873169077,1.7554429999999999,-0.6489617401235529,-0.9292023406221127,-0.48729370534195304,0.11795413138017855,0.11207578958376907,0.17752728717329053,0.606423,0.6194881811967936
2006-04-05,0.48332325363338025,0.7581792272557095,0.21960808257683978,0.7755247458684129,0.8594961436193099,0.7277549999999999,1.231887,0.1436632398753894,-0.015400267218343248,0.3069307937194783,1.754905,-0.6489555044913307,-0.9292023406221127,-0.4706763041254688,0.11784986614394743,0.113616829370979,0.17752510373443983,0.615141,0.6203412611239032
2006-04-06,0.48631442330279545,0.7573329704451927,0.20955684666210983,0.7712087105650725,0.8664681575294934,0.7305699999999999,1.224834,0.1430915731467579,-0.011231221331504261,0.3055476622577668,1.753228,-0.6489512323020451,-0.8790603632313357,-0.4586095941586008,0.11707386056566384,0.11330175737258394,0.17618927569707968,0.61163,0.6204824660774306
2006-04-07,0.48133271288971613,0.7584451554559043,0.20951426507764537,0.7644482580298141,0.8693312796971543,0.725385,1.2112200000000002,0.14197444521231667,-0.01300359924226479,0.30182060670537103,1.744035,-0.6489510122731564,-0.8790613204628427,-0.46154691462383773,0.1163021887334051,0.11159405154252774,0.17407068993572533,0.607503,0.6201613886642195
2006-04-10,0.4803003803163119,0.7529642959767978,0.22955062571103527,0.7641381496274675,0.8697331088281386,0.730187,1.2137310000000001,0.14261392195920383,-0.012492977397056952,0.304399790612833,1.743938,-0.6489513972631469,-0.8791367550384248,-0.46234762910996535,0.11714952723998198,0.11154121433654654,0.17395385946666234,0.609538,0.6195995445501461
2006-04-11,0.483680565288484,0.754233525493115,0.2095951658854885,0.7666715141800245,0.8739906386701662,0.733368,1.2171059999999998,0.14296908366780828,-0.016437752713343273,0.3067594556582486,1.7498150000000001,-0.6989526602429829,-0.949173859432799,-0.49574905771993577,0.11670183266211141,0.11114477137798147,0.17558340905747954,0.6101310000000001,0.6180859409868584
2006-04-12,0.48466479400749063,0.7535652959767979,0.19956037942356805,0.765944484447182,0.8709505985700584,0.731605,1.2129780000000001,0.14220932515526516,-0.015143271633699017,0.3060589255433945,1.750915,-0.6989587129692301,-0.9092553649388182,-0.4665611814345992,0.11655510278004166,0.11171892418922244,0.17493229762878168,0.615501,0.6184104379109292
2006-04-13,0.4871174888940846,0.7489385341959335,0.1995367933944288,0.7669705820676895,0.8679702202624033,0.72761,1.213885,0.14222595172775193,-0.013761337590392012,0.30548284052798375,1.753425,-0.6489600665557405,-0.8992241405841259,-0.46846402901974016,0.11657386056566385,0.11221087884625397,0.1746253325716151,0.6175,0.619322365805169
2006-04-14,0.486680565288484,0.7494248520026653,0.20452980612429789,0.7662530035430948,0.8675074793747287,0.727505,1.2132729999999998,0.14183668697310933,-0.014088145549826729,0.3053833739462187,1.751705,-0.6489567031820553,-0.8992099267196256,-0.46917540016849196,0.11687132551848513,0.1120600731218611,0.17488229762878169,0.615985,0.6198245445501461
2006-04-17,0.4872487253847233,0.7520824595036408,0.19458926112895825,0.7776302950371239,0.8720762309035356,0.7367049999999999,1.2275800000000001,0.1438541365086777,-0.012867421066141867,0.30978168876961965,1.770603,-0.6489537012817159,-0.8891871572071239,-0.46671247665931087,0.11659773755656108,0.11407786184514307,0.1761446457990115,0.6218899999999999,0.6221976651267325
2006-04-18,0.4886014890096904,0.7576381563201197,0.19966592011944756,0.7839712799495586,0.875682840112202,0.7422030000000001,1.237687,0.14451906482732615,-0.015394959293261734,0.31358580184506507,1.7837150000000002,-0.6989515621723632,-0.9592118226600985,-0.49675737228771566,0.11880517170461505,0.11388161667109106,0.1787541997492687,0.628945,0.6234789169065198
2006-04-19,0.4900451280597297,0.7618726413248025,0.19465376023827252,0.7853655904641618,0.8797518733485997,0.746402,1.24052,0.14676343449767765,-0.013434031606824999,0.3141909372526672,1.793488,-0.6789423585404548,-0.9291377075489167,-0.4818704878880928,0.11725770282588878,0.11500967515915067,0.17882611251049538,0.63303,0.6236605582676179
2006-04-20,0.48912018106374955,0.7600449230769232,0.1896315594460655,0.7784513919098662,0.876642885037297,0.737725,1.234455,0.14555410688948447,-0.0121980253175532,0.31549374801347657,1.779293,-0.6789457593168521,-0.8990469557680998,-0.46908501362397814,0.11674690329590728,0.11453555082667093,0.17599464579901153,0.6250979999999999,0.6237072277847309
2006-04-21,0.4889868200245121,0.7647668875047188,0.18968340202322967,0.7799162720501763,0.8777252143735722,0.74124,1.236458,0.14475001179375088,-0.012143365238198825,0.3163344705057522,1.782475,-0.6989457037427518,-0.8990421645718532,-0.46642367066895374,0.11574690329590728,0.11361638449837974,0.1783004385891491,0.63279,0.6246770559107434
2006-04-24,0.4906488052992666,0.7633409178743962,0.18972277321243033,0.7850568849613382,0.8788775970792645,0.7438159999999999,1.241878,0.14560880645975272,-0.011478419027632046,0.3185448616727646,1.7890679999999999,-0.698935830584229,-0.8987372995279332,-0.4589755191066132,0.11552990579997834,0.11458830859628878,0.17610647805393972,0.62655,0.6278800201625607
2006-04-25,0.4865733865289838,0.7626048129713425,0.19470366886171214,0.7845523950773114,0.8828194892188053,0.74562,1.246123,0.144876093881238,-0.01719972656079101,0.31802586168200325,1.788548,-0.7789419109088985,-0.8987372995279332,-0.508291474353392,0.11794991707382671,0.11326872131497492,0.17595929679166325,0.623665,0.6274925795075257
2006-04-26,0.4885435316336166,0.7628435026375283,0.18969285278520812,0.7821795288658172,0.8856384222892101,0.752275,1.247253,0.14613288770480035,-0.01709227446164642,0.3182192618741977,1.785055,-0.7989434759640782,-0.9488133478871043,-0.5094846435419209,0.11852794487115068,0.11344708976344316,0.17361953696181964,0.630355,0.6271016205160478
2006-04-27,0.4947695048280455,0.7662409057175312,0.16974653502942852,0.7900169558484872,0.8897668957869421,0.756394,1.2557450000000001,0.14847356814011137,-0.013635915492957743,0.32138909944930355,1.8024680000000002,-0.848941686951,-0.9386697161476283,-0.4782380618592833,0.1183685110211426,0.11606267778421882,0.1732560822202049,0.6322850000000001,0.6292725940894166
2006-04-28,0.4995566842357452,0.7646506672967864,0.18979432352095119,0.8029379736820861,0.8942800067138126,0.757305,1.266446,0.14906644951140066,-0.0171698288855395,0.3240726451465351,1.826395,-0.8989397794741306,-0.9886569503212663,-0.4776165129556434,0.11754044496698923,0.11594336352386005,0.1778472511453561,0.63569,0.6301410706380827
2006-05-01,0.5011692307692307,0.7652358531971245,0.19976417341591235,0.8016066148142178,0.8976283291400845,0.7593000000000001,1.261433,0.14813640201200085,-0.017440462069576,0.3232952411994785,1.8266980000000002,-0.8989397794741306,-0.9886569503212663,-0.47917932433624416,0.11685678054063812,0.1156642086647785,0.1774819692563357,0.6352300000000001,0.6313984047272035
2006-05-02,0.5034660523763337,0.7680692827324478,0.1748046893768318,0.8037605138978668,0.9026272413481522,0.761705,1.264384,0.14881652661973202,-0.014692677003965607,0.3272479400996141,1.8410900000000001,-0.8989363399457534,-0.9685297079556898,-0.4802769895888477,0.11660372158702684,0.11545044718248015,0.1769759718775848,0.63834,0.6314232530731212
2006-05-03,0.49909556840077074,0.7660643467503971,0.1598527199495317,0.8051379104960751,0.9011739819576003,0.770445,1.266729,0.15016297492091446,-0.01292124028236976,0.32951557622052474,1.843986,-0.8789296226919989,-0.9383724460750206,-0.4811940824233885,0.11512447603426279,0.11692548166352121,0.17641291390728478,0.64111,0.6330932981832041
2006-05-04,0.5018419744146754,0.7664986389204761,0.16487757291971517,0.8100970791273201,0.9011999819576003,0.7705569999999999,1.2721550000000001,0.15093933889707084,-0.012962982558400213,0.33056955142086153,1.853085,-0.848935717326522,-0.938438328493877,-0.48119640813451886,0.11493278046113188,0.11711762962458269,0.17643635572860578,0.63983,0.6325288525006347
2006-05-05,0.5054996351252736,0.7670977793794098,0.15988949735967142,0.8113681695882594,0.9038107470370036,0.77146,1.275153,0.150784174731886,-0.016447524863867517,0.3297194618938412,1.860085,-0.848935717326522,-0.9283954363010019,-0.47661742760703496,0.11394920156948625,0.11768068725235689,0.17577917286276065,0.641095,0.6345338145412873
2006-05-08,0.5017917874396136,0.762307577915221,0.15490869821323383,0.8098370791273202,0.898282712256092,0.76832,1.273623,0.1497188320691624,-0.01725967292032212,0.3292883836371485,1.858956,-0.9489221815046347,-0.988121393732666,-0.503247448522829,0.11588042776248023,0.11619938165555418,0.17568046166529266,0.6311899999999999,0.6358085326953749
2006-05-09,0.5034190973064789,0.7515931715558857,0.1698935649620749,0.81545778069169,0.9084866078574028,0.773545,1.27905,0.15122007024339007,-0.014817536218802184,0.3285611486710413,1.868155,-0.9489269810612158,-0.9682448953669303,-0.4837934252003963,0.11423288899103655,0.11763442487089218,0.17673929940427793,0.6295000000000001,0.6360935537401072
2006-05-10,0.4985600771456124,0.7470424372230428,0.14990388387602982,0.8167885226526593,0.9072677263645446,0.7739579999999999,1.2815729999999999,0.15245328058028357,-0.012311366206740552,0.33055278703549407,1.865435,-0.9489236895920784,-0.9380837482446062,-0.46395268252962996,0.11331920224770854,0.11838633469197304,0.1757130908011478,0.624703,0.6385470784213224
2006-05-11,0.49497172150691465,0.7383882042618404,0.14990340296165539,0.8200347264337509,0.9052304077564336,0.77515,1.286076,0.1529810604432838,-0.011629242534595782,0.3307500133360005,1.883045,-0.9789311671654553,-0.9382075411712342,-0.46646657633243,0.11246110600771633,0.11833395021110928,0.17499013217305642,0.628893,0.6362565372829417
2006-05-12,0.4844091629750525,0.7231956858530315,0.16484895505018668,0.8310086227769893,0.9010522472264814,0.77205,1.295883,0.15491461377870563,-0.011235714285714286,0.3301287021630616,1.894445,-0.948927843894071,-0.928144750254842,-0.4614115695719349,0.11103331232556045,0.1195192573402418,0.1714732368463138,0.628387,0.6361565372829417
