Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
1991-08-29,,212.7659574468085,,0.6563833278634722,0.8766546857192952,0.7844,1.1779,0.14765596160945,,,1.6845,0.001362026695723236,0.03746721618583739,0.007291286912139992,0.3278688524590164,0.15778594758350822,0.3479471120389701,0.5743,0.5801473574287869
1991-08-30,,212.7659574468085,,0.6550933508024893,0.8759635599159076,0.7853,1.1755,0.14695077149155034,,,1.681,0.0013576810807141404,0.03745318352059925,0.007308338814587444,0.32894736842105265,0.1577784790154623,0.34798343598844694,0.575,0.5805515239477503
1991-09-02,,212.7659574468085,,0.652954619653934,0.8765010079761592,0.7846,1.1768,0.14656309541257512,,,1.6839,0.00135666802333469,0.037460198539052254,0.007313149041977475,0.3278688524590164,0.1577809684595844,0.34742730083729984,0.5732,0.5818012566907144
1991-09-03,,208.33333333333334,,0.6568144499178982,0.8765010079761592,0.7817,1.1834,0.14742739200943536,,,1.6952,0.0013510774842937243,0.037460198539052254,0.007362685907819173,0.3278688524590164,0.15869237483138934,0.3481530480799359,0.5734,0.5820721769499417
1991-09-04,,212.7659574468085,,0.6562541015881349,0.8758101243650377,0.7859,1.183,0.14737307493920862,,,1.695,0.0013534546931041483,0.03758691975192633,0.007381708127260648,0.3278688524590164,0.15867978419549347,0.3486993514192064,0.5759,0.5814629608093964
1991-09-05,,212.7659574468085,,0.6550933508024893,0.8767315448009819,0.7854,1.1819,0.14726456078344746,,,1.694,0.0013527223537368955,0.037678975131876416,0.00736105999263894,0.3278688524590164,0.15849116411760045,0.3496503496503497,0.5806,0.5817335660267597
1991-09-06,,212.7659574468085,,0.6640106241699867,0.8777319406653208,0.7891,1.198,0.14730794726375487,,,1.7193,0.0013511687609782462,0.03779289493575208,0.007374631268436578,0.3278688524590164,0.15903054976861056,0.3491863956980236,0.5821,0.585308750365818
1991-09-09,,212.7659574468085,,0.6729022273063724,0.876885303402315,0.7915,1.2108,0.15030813166992335,,,1.7332,0.0013488905375328793,0.03763643206624012,0.007425558773297691,0.3278688524590164,0.16256197675363732,0.3514320857494289,0.5824,0.5892751915144373
1991-09-10,,212.7659574468085,,0.6754474839581223,0.8775778850372971,0.7882,1.2115,0.15086369465188204,,,1.73,0.0013521736190926915,0.03762935089369709,0.007422251911229868,0.3278688524590164,0.16249593760155998,0.35192679922576103,0.5817,0.5873715124816447
1991-09-11,,212.7659574468085,,0.6772773450728073,0.8793527963418923,0.7911,1.2145,0.15081818867355404,,,1.7339,0.001352356481168436,0.037643515904385465,0.007423353871279043,0.3278688524590164,0.16186468112657817,0.35205069530012323,0.5836,0.5871990604815032
1991-09-12,,212.7659574468085,,0.6770022341073725,0.8793527963418923,0.7964,1.2155,0.1513431706394249,,,1.7309999999999999,0.0013505300830576,0.03767187794311546,0.007454342154304882,0.3278688524590164,0.16282667100871123,0.35356928190078846,0.5855,0.5889975262103899
1991-09-13,,212.7659574468085,,0.6756756756756757,0.880514220304658,0.7967,1.215,0.1512744875576734,,,1.7313,0.0013503477145364931,0.03767187794311546,0.007459903021260723,0.3278688524590164,0.16281341582546402,0.35344431484819566,0.5859,0.5882352941176471
1991-09-16,,212.7659574468085,,0.6837606837606838,0.8798169980644026,0.7981,1.2225,0.15248551387618176,,,1.7380000000000002,0.0013517166801838335,0.0377643504531722,0.0074822297044519264,0.3278688524590164,0.1639344262295082,0.35404496371039124,0.5871,0.5897965202005309
1991-09-17,,212.7659574468085,,0.6851661527920521,0.8800492827598345,0.8006,1.2245,0.15241579027587257,,,1.7424,0.0013572204125950056,0.037778617302606725,0.007469375560203167,0.3273322422258592,0.16406890894175555,0.355138859293984,0.5888,0.5906674542232723
1991-09-18,,212.7659574468085,,0.6795786612300374,0.8795848359574281,0.8006,1.216,0.15144631228229594,,,1.7280000000000002,0.0013584188005161992,0.03772873042822109,0.007441029838529653,0.32679738562091504,0.1628531878511522,0.35404496371039124,0.5855,0.5906674542232723
1991-09-19,,212.7659574468085,,0.6777363605557438,0.8808244516867788,0.7956,1.2136,0.15122873345935728,,,1.7285,0.0013540044682147452,0.037565740045078885,0.007434944237918215,0.32679738562091504,0.16245633985866298,0.35394471383569887,0.5844,0.5901445854234287
1991-09-20,,208.33333333333334,,0.6802721088435374,0.8813678829543451,0.7968,1.2155,0.15109163707788772,,,1.7317,0.0013486176668914363,0.03766478342749529,0.007450454477723141,0.32679738562091504,0.16265716748808537,0.35300762496469923,0.5851,0.5904930617065249
1991-09-23,,212.7659574468085,,0.6858710562414265,0.8812902088657795,0.8012,1.2235,0.15278838808250572,,,1.7439,0.0013486176668914363,0.03751641343087601,0.0075295534974775995,0.32679738562091504,0.16400164001640016,0.355138859293984,0.5867,0.5925925925925926
1991-09-24,,212.7659574468085,,0.6807351940095303,0.8818342151675485,0.7988,1.213,0.1530221882172915,,,1.7269999999999999,0.0013497098123903361,0.03759398496240601,0.007485590238790328,0.32679738562091504,0.16423057973394647,0.35577059911768893,0.5817,0.5892751915144373
1991-09-25,,212.7659574468085,,0.683293474547318,0.8811349017534584,0.7968,1.2191,0.15207968975743288,,,1.736,0.0013494366102152352,0.03759398496240601,0.007505817008181341,0.32679738562091504,0.1628823663550184,0.3543209439109946,0.5724,0.5904233335301411
1991-09-26,,208.33333333333334,,0.6814310051107325,0.8806693086745927,0.7906,1.214,0.1519179642992784,,,1.7295,0.0013475272874275703,0.03759398496240601,0.007472724555372889,0.32679738562091504,0.16315875346712352,0.35457220863028754,0.5665,0.5903187721369539
1991-09-27,,208.33333333333334,,0.6884681583476765,0.882223202470225,0.7988,1.226,0.15229972586049345,,,1.7435,0.0013511687609782462,0.03769317753486619,0.007510326699211416,0.32679738562091504,0.1636821946508659,0.354295837023915,0.5705,0.5908419497784343
1991-09-30,,212.7659574468085,,0.6885155604516663,0.8831581736288968,0.7988,1.228,0.15345661014348194,,,1.749,0.0013474365020548407,0.037757221068529356,0.007515406583496167,0.32679738562091504,0.16455217126589985,0.356531660011409,0.5672,0.5932957579353307
1991-10-01,,212.7659574468085,,0.6869547296833138,0.8837044892188053,0.7968,1.2275,0.15322148165172755,,,1.7461,0.0013458950201884253,0.037742970371768256,0.007494566439331485,0.32679738562091504,0.16427104722792607,0.35622684525505843,0.5684,0.5925223677193814
1991-10-02,,208.33333333333334,,0.6866245536940402,0.8843296781039971,0.8006,1.2285,0.1533624722030519,,,1.75,0.0013415615776764154,0.03778575477045154,0.007543753771876886,0.32679738562091504,0.1646090534979424,0.3563410896910523,0.5714,0.5927682276229994
1991-10-03,,204.08163265306123,,0.687757909215956,0.8842514811212309,0.7945,1.2313,0.1537042729787888,,,1.7522,0.0013415615776764154,0.03777148253068933,0.007658727119552731,0.32679738562091504,0.1650437365901964,0.3563410896910523,0.569,0.5923117929277972
